RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MSM850101A48,MUNICIPIO DE SAN MARCOS ARTEAGA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
CEC910820IX9,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SAN LUIS POTOSI SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
CEC910820IX9,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SAN LUIS POTOSI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
CEC910820IX9,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SAN LUIS POTOSI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
TMU860831IG6,MUNICIPIO DE NAZAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MFM8501017C1,MUNICIPIO DE FILOMENO MATA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,01/04/2025
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSI961227530,MUNICIPIO DE SAN IGNACIO RIO MUERTO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
TMS9209017SA,MUNICIPIO SAN LUIS DE CORDERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
TMS9209017SA,MUNICIPIO SAN LUIS DE CORDERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MVC850101EF8,MUNICIPIO VENUSTIANO CARRANZA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJT850101875,MUNICIPIO DE JIMENEZ DEL TEUL ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/04/2025
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MST670215CTA,MUNICIPIO DE SANTIAGO TUXTLA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJP850101S23,MUNICIPIO DE JOPALA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,2,01/04/2025
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MXV850101NHA,MUNICIPIO DE XOCHITLAN DE VICENTE SUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,01/04/2025
MMB640114IE6,MUNICIPIO DE MEDELLIN DE BRAVO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MMB640114IE6,MUNICIPIO DE MEDELLIN DE BRAVO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCO980112TJ0,MUNICIPIO DE COSALA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCO980112TJ0,MUNICIPIO DE COSALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCO980112TJ0,MUNICIPIO DE COSALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,1,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,2,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,3,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,4,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,5,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,6,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,7,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,8,01/04/2025
MJJ050101D77,MUNICIPIO DE JALOSTOTITLAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/04/2025
UAC730403446,UNIVERSIDAD AUTONOMA DE COAHUILA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTP9302152T8,MUNICIPIO DE TLAXCO PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTM850101AS2,MUNICIPIO DE TANGAMANDAPIO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTM850101AS2,MUNICIPIO DE TANGAMANDAPIO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSY8501018N0,MUNICIPIO DE SUCILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSY8501018N0,MUNICIPIO DE SUCILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MHU850101CW8,MUNICIPIO DE HUAZALINGO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,01/04/2025
MHU850101CW8,MUNICIPIO DE HUAZALINGO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,01/04/2025
MTM850101HD2,MUNICIPIO DE TARETAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTS850101734,MUNICIPIO TANLAJAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCO850101HI6,MUNICIPIO DE CHOIX SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCO850101HI6,MUNICIPIO DE CHOIX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCO850101HI6,MUNICIPIO DE CHOIX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTC8501018S9,MUNICIPIO DE TUXTLA CHICO CHIAPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2021,9,01/04/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MHY850101HLA,MUNICIPIO DE HOMUN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MHY850101HLA,MUNICIPIO DE HOMUN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCO8501015L3,MUNICIPIO DE CAÑADAS DE OBREGON JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,10,01/04/2025
MCO8501015L3,MUNICIPIO DE CAÑADAS DE OBREGON JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,11,01/04/2025
MCO8501015L3,MUNICIPIO DE CAÑADAS DE OBREGON JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,01/04/2025
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
CEP990506SC7,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2022,1,01/04/2025
TMU460101IG0,MUNICIPIO SAN DIMAS SIN TIPO DE SOCIEDAD,FRACCION VII,2022,1,01/04/2025
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCP850101PT0,MUNICIPIO DE CALPAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCP850101PT0,MUNICIPIO DE CALPAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCP850101PT0,MUNICIPIO DE CALPAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTY850101D17,MUNICIPIO DE TIZIMIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTY850101D17,MUNICIPIO DE TIZIMIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MNF850101I23,MUNICIPIO DE NICOLAS FLORES SIN TIPO DE SOCIEDAD,FRACCION VII,2023,12,01/04/2025
MNF850101I23,MUNICIPIO DE NICOLAS FLORES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MNF850101I23,MUNICIPIO DE NICOLAS FLORES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTP850101375,MUNICIPIO DE TLAPANALA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
MTP850101375,MUNICIPIO DE TLAPANALA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/04/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
TMU621114EP4,TESORERIA MUNICIPAL DE TLAHUALILO DURANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTP850101375,MUNICIPIO DE TLAPANALA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTP850101375,MUNICIPIO DE TLAPANALA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MUH8501013N8,MUNICIPIO DE UNION HIDALGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MNO850101668,MUNICIPIO DE NOPALA DE VILLAGRAN SIN TIPO DE SOCIEDAD,FRACCION VII,2022,9,01/04/2025
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MOJ750101EMA,MUNICIPIO DE OJUELOS JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2022,9,01/04/2025
MLM850101HD2,MUNICIPIO DE LUIS MOYA Z SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MLM850101HD2,MUNICIPIO DE LUIS MOYA Z SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MLM850101HD2,MUNICIPIO DE LUIS MOYA Z SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMT8501017A2,MUNICIPIO DE MAGDALENA TLACOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMM850101SV5,MUNICIPIO DE MADERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MXO190101BG4,MUNICIPIO DE XOXOCOTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MXO190101BG4,MUNICIPIO DE XOXOCOTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJM850101EE9,MUNICIPIO DE JIQUILPAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MJM850101EE9,MUNICIPIO DE JIQUILPAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMR8909159XA,MUNICIPIO DE MATIAS ROMERO AVENDAÑO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MVA8501016C3,MUNICIPIO DE VILLA ALDAMA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,9,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,10,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,11,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2021,12,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2022,1,01/04/2025
MPN610102UT6,MUNICIPIO DE PUEBLO NUEVO SIN TIPO DE SOCIEDAD,FRACCION VII,2022,3,01/04/2025
MSD850101UN8,MUNICIPIO DE SANTO DOMINGO TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSD850101UN8,MUNICIPIO DE SANTO DOMINGO TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
PMM850101343,PRESIDENCIA MUNICIPAL DE MATAMOROS COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MAD8812014V1,MUNICIPIO DE AGUA DULCE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MAD8812014V1,MUNICIPIO DE AGUA DULCE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MAD8812014V1,MUNICIPIO DE AGUA DULCE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSF8501015W2,MUNICIPIO DE SAN FELIPE USILA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSA850101N25,MUNICIPIO DE SAN AGUSTIN ATENANGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,5,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,6,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,7,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,8,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSE850101IT1,MUNICIPIO DE SANTA ELENA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
PMS850101K78,PRESIDENCIA MUNICIPAL DE SAN JUAN DE GUADALUPE DGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
PMS850101K78,PRESIDENCIA MUNICIPAL DE SAN JUAN DE GUADALUPE DGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
PMS850101K78,PRESIDENCIA MUNICIPAL DE SAN JUAN DE GUADALUPE DGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSA850101TC8,MUNICIPIO DE SAN ANDRES IXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
